Timestamp,UserID,Event Name,UUID,Param/redBulletsFired,Param/timesPlayerHasSwitched,Param/playerDeathAmount,Param/timesPlayerHasDied,Param/playerFinalTime,Param/ObjectSpeed,Param/ObjectID,Param/LastLevelName
12/11/2023 22:49:07,NULL,TotalDeaths,07eb1eeb3400de383e861d08aba518fc,,,,1,,,,
12/11/2023 22:49:07,NULL,TotalDeaths,07eb1eeb3400de383e861d08aba518fc,,,,2,,,,
12/11/2023 22:49:07,NULL,TotalDeaths,07eb1eeb3400de383e861d08aba518fc,,,,3,,,,
12/11/2023 22:49:07,NULL,TotalDeaths,07eb1eeb3400de383e861d08aba518fc,,,,4,,,,
12/11/2023 22:49:08,NULL,TimesSwitched,c9260079459daa9e10e0beb79f4fe85e,,1,,,,,,
12/11/2023 22:49:14,NULL,TotalDeaths,c0ca28d1b1a7ed238ce10ee4c37d14ca,,,,1,,,,
12/11/2023 22:49:15,NULL,TimesSwitched,44dea5cd4e4518d4d95a880704f5f39e,,1,,,,,,
12/11/2023 22:49:49,NULL,TimesSwitched,ab6677cacedec0dd8d8560c88a810c92,,1,,,,,,
12/11/2023 22:50:25,NULL,TimesSwitched,d98d7d10be449bfafa5a44a459ae619e,,1,,,,,,
12/11/2023 22:51:17,NULL,TimesSwitched,8b3e16496cebf62bba76297ea787d144,,1,,,,,,
12/11/2023 22:51:34,NULL,TotalDeaths,a7fbc5dbd84cc45fe81afc4f1cc6d7bb,,,,1,,,,
12/11/2023 22:51:35,NULL,TimesSwitched,e130bbc8df075a0a1f955293ee6743ca,,1,,,,,,
12/11/2023 22:51:56,NULL,TimesSwitched,74fc28a61d33ff366ec1287a3f3e7c82,,1,,,,,,
12/11/2023 22:52:00,NULL,TimesSwitched,ac7559f4618275a9d51246288dadcab0,,2,,,,,,
12/11/2023 22:52:02,NULL,TotalDeaths,d57e9c39c0ae9259423e789767758eb7,,,,1,,,,
12/11/2023 22:52:03,NULL,TimesSwitched,989b91137d4905a99de5e3f9fca0960c,,1,,,,,,
12/11/2023 22:52:04,NULL,TimesSwitched,734343c83895e24a0c534fbbf2bfda98,,2,,,,,,
12/11/2023 22:52:05,NULL,TimesSwitched,d166c1cf13d8dda22100bbe2397ec1b7,,3,,,,,,
12/11/2023 22:52:45,NULL,TimesSwitched,12dac8a8bdbce26436a73b77d5961058,,1,,,,,,
12/11/2023 22:52:51,NULL,TotalDeaths,eb30cba7dfad6965c8d1300c9a0a03d1,,,,1,,,,
12/11/2023 22:52:51,NULL,TotalDeaths,eb30cba7dfad6965c8d1300c9a0a03d1,,,,2,,,,
12/11/2023 22:52:52,NULL,TimesSwitched,800d737ca66e75bdd9738bfde72b3fa5,,1,,,,,,
12/11/2023 22:53:13,NULL,TimesSwitched,53a6fced252340809c9f1074fe7d5886,,1,,,,,,
12/11/2023 22:53:30,NULL,TimesSwitched,3c0a4535bf78e51c26bc66b8fc2b4e97,,1,,,,,,
13/11/2023 15:05:56,NULL,TimesSwitched,856e71446c01e3b7b2708008ad38235b,,1,,,,,,
13/11/2023 15:06:15,NULL,TimesSwitched,080de82148b01487973d494431aafce9,,1,,,,,,
13/11/2023 15:06:18,NULL,TimesSwitched,e19d8faeea705c487cc3148d371e3361,,2,,,,,,
13/11/2023 15:06:20,NULL,TimesSwitched,3a54e9967c56239270937b9d85933a95,,3,,,,,,
13/11/2023 15:06:22,NULL,TotalDeaths,a13c23dd04ba5583a48bd0e08384f7f1,,,,1,,,,
13/11/2023 15:06:22,NULL,TotalDeaths,a13c23dd04ba5583a48bd0e08384f7f1,,,,2,,,,
13/11/2023 15:06:22,NULL,TotalDeaths,a13c23dd04ba5583a48bd0e08384f7f1,,,,3,,,,
13/11/2023 15:06:23,NULL,TimesSwitched,b2799ba92d1a37d651f40238a1adf85b,,1,,,,,,
13/11/2023 15:06:24,NULL,TimesSwitched,cb9044d7aabbf4128fda194560311b97,,2,,,,,,
13/11/2023 15:06:27,NULL,TimesSwitched,a2fa31f920e8999cee68008165a9a189,,3,,,,,,
13/11/2023 15:06:30,NULL,TimesSwitched,6257fb2c2ee9c560e487e3c2dce68086,,4,,,,,,
13/11/2023 15:06:32,NULL,TimesSwitched,ec9346b31b497226f2e307026cdc040e,,5,,,,,,
13/11/2023 15:06:33,NULL,TotalDeaths,38e4ec5a789093c2acdc5344a59eba1e,,,,1,,,,
13/11/2023 15:06:33,NULL,TotalDeaths,38e4ec5a789093c2acdc5344a59eba1e,,,,2,,,,
13/11/2023 15:06:33,NULL,TimesSwitched,435c9537906a8554cb859a484bfecaf9,,1,,,,,,
13/11/2023 15:06:35,NULL,TimesSwitched,ad7894f25653fdb2ac32da5159c36a39,,2,,,,,,
13/11/2023 15:06:38,NULL,TimesSwitched,01338846f36b033b618dce979cc834b2,,3,,,,,,
13/11/2023 15:06:39,NULL,TimesSwitched,0b253263036ff26dabf88ff799c5e2fb,,4,,,,,,
13/11/2023 15:06:43,NULL,TimesSwitched,e02b891f1ca77612a02ba998f34f10ff,,5,,,,,,
13/11/2023 15:06:45,NULL,TimesSwitched,7f226edcf0fdd590e69d05170b8aec4e,,6,,,,,,
13/11/2023 15:06:45,NULL,TimesSwitched,7f226edcf0fdd590e69d05170b8aec4e,,7,,,,,,
13/11/2023 15:06:46,NULL,TimesSwitched,f6ee80e8d739c14228d5c8a1642120c7,,8,,,,,,
13/11/2023 15:06:46,NULL,TotalDeaths,26b8c9e9ba7ab0f5250fedfd3eaf9350,,,,1,,,,
13/11/2023 15:06:46,NULL,TotalDeaths,26b8c9e9ba7ab0f5250fedfd3eaf9350,,,,2,,,,
13/11/2023 15:06:47,NULL,TotalDeaths,e40e2abd9843700735a8d9c43b9b7f7a,,,,3,,,,
13/11/2023 15:06:47,NULL,TotalDeaths,e40e2abd9843700735a8d9c43b9b7f7a,,,,4,,,,
13/11/2023 15:06:47,NULL,TotalDeaths,e40e2abd9843700735a8d9c43b9b7f7a,,,,5,,,,
13/11/2023 15:06:47,NULL,TotalDeaths,e40e2abd9843700735a8d9c43b9b7f7a,,,,6,,,,
13/11/2023 15:06:48,NULL,TimesSwitched,4898a87565bb0c0f0c3c0ec5ce1811b2,,1,,,,,,
13/11/2023 15:06:49,NULL,TimesSwitched,b098baa3d4df89527a3a9d011a78b709,,2,,,,,,
13/11/2023 15:06:53,NULL,TimesSwitched,80d7fa8a757b7221b8d5776aaff5b0a4,,3,,,,,,
13/11/2023 15:07:15,NULL,TimesSwitched,5714696789fca802a9582c90aa9f4469,,1,,,,,,
13/11/2023 15:07:17,NULL,TimesSwitched,3e21fde82adf945143b51279046fb7fd,,2,,,,,,
13/11/2023 15:07:19,NULL,TimesSwitched,ae2545778c0f26be045bdc0799232668,,3,,,,,,
13/11/2023 15:07:42,NULL,TimesSwitched,743769ad39c799573c13427d58f2c1c8,,1,,,,,,
13/11/2023 15:07:43,NULL,TimesSwitched,5a7df29b3e81bf26459efb78836c0f79,,2,,,,,,
13/11/2023 15:07:47,NULL,TimesSwitched,d9514a07a5017096b65ae7962153ca83,,3,,,,,,
13/11/2023 15:07:50,NULL,TimesSwitched,641a092af4aa5abd697043136f199bbf,,4,,,,,,
13/11/2023 15:07:50,NULL,TimesSwitched,641a092af4aa5abd697043136f199bbf,,5,,,,,,
13/11/2023 15:07:52,NULL,TimesSwitched,766badad2c8e43f10a260af06a9efd73,,6,,,,,,
13/11/2023 15:07:53,NULL,TimesSwitched,a8387963bdef02d36f67940b1f7fd611,,7,,,,,,
13/11/2023 15:07:55,NULL,TimesSwitched,08538445286521b64632b467c79079b2,,8,,,,,,
13/11/2023 15:07:57,NULL,TimesSwitched,3616caf246be6094fb625bd3ec83fbff,,9,,,,,,
13/11/2023 15:07:59,NULL,TimesSwitched,f8ded4529748dfc0c6166f37360c024c,,10,,,,,,
13/11/2023 15:08:00,NULL,TimesSwitched,0a5dc0bd72a179576bc24941463d319b,,11,,,,,,
13/11/2023 15:08:01,NULL,TimesSwitched,1990c817e141795d11c57559fece113c,,12,,,,,,
13/11/2023 15:08:02,NULL,TimesSwitched,29a9d6c2e34190a38604c19448ab3927,,13,,,,,,
13/11/2023 15:08:06,NULL,TimesSwitched,0206ced51a6c4a7530e0cc3da16fe82a,,14,,,,,,
13/11/2023 15:08:08,NULL,TimesSwitched,cacb2d8659d8501d0036398ae09b3b4e,,15,,,,,,
13/11/2023 15:08:08,NULL,TimesSwitched,cacb2d8659d8501d0036398ae09b3b4e,,16,,,,,,
13/11/2023 15:10:08,NULL,TimesSwitched,4496aaf9e858eed1112fd3b44bb0025c,,1,,,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,1,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,2,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,3,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,4,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,5,,,,
13/11/2023 15:10:13,NULL,TotalDeaths,8b41d618ce65af026cdb9078b373f200,,,,6,,,,
13/11/2023 15:10:14,NULL,TimesSwitched,12ed897d7acab5d4192136dcc914ffbf,,1,,,,,,
13/11/2023 15:10:15,NULL,TimesSwitched,26cb6027648437cd5fe493decfa09a70,,2,,,,,,
13/11/2023 15:10:18,NULL,TimesSwitched,d3c1804f7cf21ba06ada5ad4ac15b7c4,,3,,,,,,
13/11/2023 15:10:21,NULL,TimesSwitched,16211df45ae31c1c727c3bead5eaaede,,4,,,,,,
13/11/2023 15:10:22,NULL,TimesSwitched,8af711003ef19dd12dea1e043d318ecb,,5,,,,,,
13/11/2023 15:10:26,NULL,TimesSwitched,f17d7c2e59086e0a126f304f1aa703cc,,6,,,,,,
13/11/2023 15:10:28,NULL,TimesSwitched,db172ece0b5bde94663593f267eb141e,,7,,,,,,
13/11/2023 15:10:30,NULL,TimesSwitched,d63655770ca6bd223b4d4a0246d1329d,,8,,,,,,
13/11/2023 15:10:32,NULL,TimesSwitched,d79bb5cd31fc5414a6b09bf32f3d4fd3,,9,,,,,,
13/11/2023 15:10:33,NULL,TimesSwitched,dfed0ec85697c87009a17c4ec2ea8501,,10,,,,,,
13/11/2023 15:10:34,NULL,TimesSwitched,bfe42c3c0215d52f658a4fc02747fb15,,11,,,,,,
13/11/2023 15:11:52,NULL,TimesSwitched,943d7daf71e8c46fbe35a2a2e2469803,,1,,,,,,
13/11/2023 15:11:53,NULL,TimesSwitched,4f14404d66c5cfadf9f481e656debe2c,,2,,,,,,
13/11/2023 15:11:56,NULL,TimesSwitched,794220c02dad3f995babda650dd3e625,,3,,,,,,
13/11/2023 15:11:59,NULL,TimesSwitched,33f41e002695194fed3c55d6c2d31eb8,,4,,,,,,
13/11/2023 15:12:00,NULL,TimesSwitched,54480b71345b217d2ddf730b66fdd965,,5,,,,,,
13/11/2023 15:12:02,NULL,TimesSwitched,39ebda1cffaaff9ab3b1f409231bc07a,,6,,,,,,
13/11/2023 15:12:04,NULL,TimesSwitched,58d93e849209df5c8a5e269d01e0a899,,7,,,,,,
13/11/2023 15:12:06,NULL,TimesSwitched,251d360a3e0ba01e78a4da62e0cb60d8,,8,,,,,,
13/11/2023 15:12:07,NULL,TimesSwitched,db9d4f72901ff3d2d6cfc398ca0b6e3b,,9,,,,,,
13/11/2023 15:12:09,NULL,TimesSwitched,70d4157cbec4db80744d488354a74626,,10,,,,,,
13/11/2023 15:12:10,NULL,TimesSwitched,93c0814ef2c8b4120dade11f5deda8fb,,11,,,,,,
13/11/2023 15:12:31,NULL,TimesSwitched,01c173651ab796566bd65039c4415dbd,,12,,,,,,
13/11/2023 15:12:35,NULL,TimesSwitched,e926dd04fa43cb7f93ecb99d6396ca39,,13,,,,,,
13/11/2023 15:12:37,NULL,TimesSwitched,45560d18d3f43680c0772bf72650fb81,,14,,,,,,
13/11/2023 15:12:38,NULL,TimesSwitched,6b6283adec6a9a4c4db1cc958507d947,,15,,,,,,
13/11/2023 15:12:42,NULL,TimesSwitched,e570241a78586877578c8f11f56821ae,,16,,,,,,
13/11/2023 15:46:59,NULL,TimesSwitched,e11017f819a8438a3962e81c0276e822,,1,,,,,,
13/11/2023 15:47:01,NULL,TimesSwitched,af4e06185f59f0eb67bf1489b204a3be,,2,,,,,,
13/11/2023 15:47:03,NULL,TimesSwitched,97cb2c514a6f251a0b5cd52f3857e7ae,,3,,,,,,
13/11/2023 15:47:03,NULL,TimesSwitched,97cb2c514a6f251a0b5cd52f3857e7ae,,4,,,,,,
13/11/2023 15:47:05,NULL,TimesSwitched,f07ddf8740f73b5902d36f405ddbe086,,5,,,,,,
13/11/2023 15:47:07,NULL,TimesSwitched,3b156c51c4b6ae3757474109a346fd5b,,6,,,,,,
13/11/2023 15:47:09,NULL,TimesSwitched,251110cbdeccae4d6df32aa452afbcd6,,1,,,,,,
13/11/2023 15:47:13,NULL,TimesSwitched,fcf06f212dd4dbe7a0f00082e10b2dfb,,2,,,,,,
13/11/2023 15:47:14,NULL,TimesSwitched,665beb7c5cb08380d011786e6f0b92b4,,3,,,,,,
13/11/2023 15:47:16,NULL,TimesSwitched,5872f8c8b0c4dee1e3a06f9c0089d2e1,,4,,,,,,
13/11/2023 15:47:18,NULL,TimesSwitched,0af50ae9f0aeab7aaf306b955868857d,,5,,,,,,
13/11/2023 15:47:19,NULL,TimesSwitched,54fc987b5e2cfa2002ec417f54e75530,,6,,,,,,
13/11/2023 15:47:19,NULL,TimesSwitched,54fc987b5e2cfa2002ec417f54e75530,,7,,,,,,
13/11/2023 15:47:21,NULL,TimesSwitched,c6d430f5ab1594d918770f68ae85d3a8,,8,,,,,,
13/11/2023 15:47:23,NULL,TimesSwitched,c03114fd15200a629178992b005b4e3d,,9,,,,,,
13/11/2023 15:47:23,NULL,TimesSwitched,c03114fd15200a629178992b005b4e3d,,10,,,,,,
13/11/2023 15:47:24,NULL,TimesSwitched,0aa6994f598bcccb98f12475888b02b2,,11,,,,,,
13/11/2023 15:47:25,NULL,TimesSwitched,4143a3a133e55b01ac8d4fef646b8b15,,12,,,,,,
13/11/2023 15:47:25,NULL,TimesSwitched,4143a3a133e55b01ac8d4fef646b8b15,,13,,,,,,
13/11/2023 15:47:26,NULL,TimesSwitched,2916f98c1e99a00da513117ae3ae5971,,14,,,,,,
13/11/2023 15:47:28,NULL,TimesSwitched,58ece9f6717081816cacf1d30bd0b7b8,,15,,,,,,
13/11/2023 15:47:31,NULL,TimesSwitched,4bde13a2298f9e82bf8c4ec3ec36aa3f,,16,,,,,,
13/11/2023 15:47:33,NULL,TimesSwitched,577b175bb80cff8950563d721ccd90d2,,17,,,,,,
13/11/2023 15:47:34,NULL,TimesSwitched,640dc74a90d39766bb215f5d80a739c7,,18,,,,,,
13/11/2023 15:47:35,NULL,TimesSwitched,96289bd08856e057576b1a4b3a5e5755,,19,,,,,,
13/11/2023 15:47:38,NULL,TimesSwitched,287103cc54effaaa236f38316ab2e8d0,,20,,,,,,
13/11/2023 15:47:41,NULL,TimesSwitched,7d000a034e471920e858782a4e5d67d3,,21,,,,,,
13/11/2023 15:47:43,NULL,TimesSwitched,e5f0dab5de6097f5a7d4b7ec73da3273,,22,,,,,,
13/11/2023 15:47:44,NULL,TimesSwitched,9f3fe18a551a3900126992e1a4819fe9,,23,,,,,,
13/11/2023 15:47:44,NULL,TimesSwitched,9f3fe18a551a3900126992e1a4819fe9,,24,,,,,,
13/11/2023 15:47:45,NULL,TimesSwitched,5bd29eccc90deb13725f39db08a016be,,25,,,,,,
13/11/2023 15:47:47,NULL,TimesSwitched,6a8f95a69be9c80a37ad435faf9b7837,,26,,,,,,
13/11/2023 15:47:47,NULL,TimesSwitched,6a8f95a69be9c80a37ad435faf9b7837,,27,,,,,,
13/11/2023 15:47:48,NULL,TimesSwitched,20ebeb8aa908cd1f3ddc33372df6d4b3,,28,,,,,,
13/11/2023 15:47:49,NULL,TimesSwitched,1b37397a9367474fa27bfa554f9d3bee,,29,,,,,,
13/11/2023 15:47:50,NULL,TimesSwitched,e2abfccf1cc624652498aa3c5a4c95a0,,30,,,,,,
13/11/2023 15:47:51,NULL,TimesSwitched,01ea72ffa3030419d9ae0f9726fc2d5d,,31,,,,,,
13/11/2023 15:47:52,NULL,TimesSwitched,ea6aa11163be350de13b687e226661cf,,32,,,,,,
13/11/2023 15:47:57,NULL,TimesSwitched,8b6fb7b76b98bd46ffd3a60afd90627d,,1,,,,,,
13/11/2023 15:47:57,NULL,TimesSwitched,8b6fb7b76b98bd46ffd3a60afd90627d,,2,,,,,,
13/11/2023 15:48:00,NULL,TimesSwitched,5ec29b8b5884a0462c7f4209ef24ca2e,,3,,,,,,
13/11/2023 15:48:01,NULL,TimesSwitched,b2bd2a61d765911d52141d84387c0005,,4,,,,,,
13/11/2023 15:48:02,NULL,TimesSwitched,9aeb56d32643ddf3d6a0763305c3f4ce,,5,,,,,,
13/11/2023 15:48:03,NULL,TimesSwitched,2328a19bdc7f3c52a12b78c7c1c23ae6,,6,,,,,,
13/11/2023 15:48:04,NULL,TimesSwitched,4ec86b3c8fdef8496ca1e3b695c21036,,7,,,,,,
13/11/2023 15:48:06,NULL,TimesSwitched,c13b910f1a46d28f58d48031aa6c5d58,,8,,,,,,
13/11/2023 15:48:08,NULL,TimesSwitched,61f545c6ae0ec4d4b0b17dbc286ebc00,,9,,,,,,
13/11/2023 15:48:10,NULL,TimesSwitched,086000cd66ca65ef6eefef6208a5b5ee,,10,,,,,,
13/11/2023 15:48:11,NULL,TimesSwitched,80764f12cfe22ccd4820ebb4a1642150,,11,,,,,,
13/11/2023 15:48:11,NULL,TimesSwitched,80764f12cfe22ccd4820ebb4a1642150,,12,,,,,,
13/11/2023 15:48:13,NULL,TimesSwitched,d9c47f8a0cbe610a62a88c5fb6dd82f1,,13,,,,,,
13/11/2023 15:48:13,NULL,TimesSwitched,d9c47f8a0cbe610a62a88c5fb6dd82f1,,14,,,,,,
13/11/2023 15:48:14,NULL,TimesSwitched,1d725b7b37c9d1ecdbf6a3cc393674d2,,15,,,,,,
13/11/2023 15:48:14,NULL,TimesSwitched,1d725b7b37c9d1ecdbf6a3cc393674d2,,16,,,,,,
13/11/2023 15:48:18,NULL,TimesSwitched,5a00732460a89c4e7e6d6f8d89a04f72,,17,,,,,,
13/11/2023 15:48:21,NULL,TimesSwitched,be96767af670deeb7efd0447cb6f8e70,,18,,,,,,
13/11/2023 15:48:23,NULL,TimesSwitched,d786b8158eb502157503d974c64a51d1,,19,,,,,,
13/11/2023 15:48:31,NULL,TimesSwitched,87ed8a26ed2e958e55775f70164fad20,,20,,,,,,
13/11/2023 15:48:33,NULL,TimesSwitched,5a8a4d29b4a4d7a7dbb6813bd3789cc5,,21,,,,,,
13/11/2023 15:48:34,NULL,TimesSwitched,f22885cfab571d178b68358910eeceb1,,22,,,,,,
13/11/2023 15:48:37,NULL,TimesSwitched,43d7d5f7914e44a207bf762e522abd32,,23,,,,,,
13/11/2023 15:49:39,NULL,TimesSwitched,866c51ed5215a82cbce0a05644a425f7,,1,,,,,,
13/11/2023 15:49:45,NULL,TimesSwitched,210b04dba87ede6dc0cabb3ce76d29ee,,2,,,,,,
13/11/2023 15:49:47,NULL,TimesSwitched,7588852ac03eddf433241c9128d365e3,,3,,,,,,
13/11/2023 15:49:49,NULL,TimesSwitched,2f9d968cffc609a9e2e57c039fd56945,,4,,,,,,
13/11/2023 15:49:51,NULL,TimesSwitched,2dfd2d33afe830cd7a687801863fa8ab,,5,,,,,,
13/11/2023 15:49:52,NULL,TimesSwitched,3a18d21eae50dfff64d58ad20e13a759,,6,,,,,,
13/11/2023 15:49:53,NULL,TimesSwitched,08197fdaf3568f64a5197f31df61e03a,,7,,,,,,
13/11/2023 15:49:55,NULL,TimesSwitched,6eafab2b8b9a9a7267b416a34aa847a6,,8,,,,,,
13/11/2023 15:49:56,NULL,TimesSwitched,b05d8093d156e111b94ab8b45f50172d,,9,,,,,,
13/11/2023 15:49:57,NULL,TimesSwitched,84269e6d9f4e476d1af5c514d71b9ec0,,10,,,,,,
13/11/2023 15:49:57,NULL,TimesSwitched,84269e6d9f4e476d1af5c514d71b9ec0,,11,,,,,,
13/11/2023 15:49:58,NULL,TimesSwitched,5fe9ce38840b2fa7bdd8876c51089949,,12,,,,,,
13/11/2023 15:49:59,NULL,TimesSwitched,cc3fefa4676ccfd078948596ae9d59c1,,13,,,,,,
13/11/2023 15:50:00,NULL,TimesSwitched,95a22d2ae6afe4b3857cd0088a3290ac,,14,,,,,,
13/11/2023 15:50:02,NULL,TotalDeaths,8339500a255bbb536b5a86d2c25b477b,,,,1,,,,
13/11/2023 15:50:02,NULL,TotalDeaths,8339500a255bbb536b5a86d2c25b477b,,,,2,,,,
13/11/2023 15:50:02,NULL,TotalDeaths,8339500a255bbb536b5a86d2c25b477b,,,,3,,,,
13/11/2023 15:50:02,NULL,TotalDeaths,8339500a255bbb536b5a86d2c25b477b,,,,4,,,,
13/11/2023 15:50:03,NULL,TimesSwitched,26422eef456dcbd290c485525995e2e6,,1,,,,,,
13/11/2023 15:50:07,NULL,TimesSwitched,f43a9d3c0fd5f2d6d2fb796a4ac6e268,,2,,,,,,
13/11/2023 15:50:09,NULL,TimesSwitched,d36d90058abd96be4ad4c49f6b4d023d,,3,,,,,,
13/11/2023 15:50:09,NULL,TimesSwitched,d36d90058abd96be4ad4c49f6b4d023d,,4,,,,,,
13/11/2023 15:50:11,NULL,TotalDeaths,94fbd1acbac9a167294e26ca238d9cea,,,,1,,,,
13/11/2023 15:50:11,NULL,TotalDeaths,94fbd1acbac9a167294e26ca238d9cea,,,,2,,,,
13/11/2023 15:50:11,NULL,TotalDeaths,94fbd1acbac9a167294e26ca238d9cea,,,,3,,,,
13/11/2023 15:50:12,NULL,TimesSwitched,3b8d68c304fafbdb033fbde3f475d700,,1,,,,,,
13/11/2023 15:50:15,NULL,TimesSwitched,367c8ca4086ca1c39deb1a962929eeef,,2,,,,,,
13/11/2023 15:50:17,NULL,TimesSwitched,d7287482b1c0911f03f5a0929a7eff68,,3,,,,,,
13/11/2023 15:50:18,NULL,TimesSwitched,320d8fa55dd3192654c820b72792dcba,,4,,,,,,
13/11/2023 15:50:23,NULL,TimesSwitched,a230566d6002dc52cc14c03325393bdd,,5,,,,,,
13/11/2023 15:50:24,NULL,TimesSwitched,33da01289822db258817d5fa27ebcdff,,6,,,,,,
13/11/2023 15:50:25,NULL,TimesSwitched,d371f71e0d8192aa74dfe483a742a15c,,7,,,,,,
13/11/2023 15:50:27,NULL,TimesSwitched,8f42196d0f1a7706f0f3acdb0dc3fcc4,,8,,,,,,
13/11/2023 15:50:28,NULL,TimesSwitched,7c72df5b7a913198364f32a969e7debc,,9,,,,,,
13/11/2023 15:50:29,NULL,TimesSwitched,237e51266caaf68d743fbfe2240d38f0,,10,,,,,,
13/11/2023 15:50:30,NULL,TimesSwitched,54c5538fd4e0a6dedad008474d5f894d,,11,,,,,,
13/11/2023 15:50:31,NULL,TimesSwitched,d6b91638905c6ad4840f2f271b69ebd4,,12,,,,,,
13/11/2023 15:50:32,NULL,TimesSwitched,3f7b2f292fc6af6df55a4e8060235a3f,,13,,,,,,
13/11/2023 15:50:33,NULL,TimesSwitched,2f56c1c9b3ebd88154166312c504186a,,14,,,,,,
13/11/2023 15:50:34,NULL,TimesSwitched,b22ebd7d0d2098e10c5c1138d690986e,,15,,,,,,
13/11/2023 15:50:39,NULL,TimesSwitched,f264ddeecd52431bb8f2f460be05169f,,16,,,,,,
13/11/2023 15:50:40,NULL,TimesSwitched,e8af0f3a30134bffe3877f57a5596670,,17,,,,,,
13/11/2023 15:50:43,NULL,TimesSwitched,843c2a006a3b72510247ff9b883eba56,,18,,,,,,
13/11/2023 15:50:47,NULL,TimesSwitched,d63defe6ab2e486d009772e50cb2ec5d,,19,,,,,,
13/11/2023 15:50:49,NULL,TimesSwitched,eacc28b95a7a50a3b57f03d7ccfd215b,,20,,,,,,
13/11/2023 15:50:50,NULL,TimesSwitched,32c44b42f45a079ac9db436e11dabbde,,21,,,,,,
13/11/2023 15:50:51,NULL,TimesSwitched,3387fbed1850de3fd353616c48f1fb57,,22,,,,,,
13/11/2023 15:50:52,NULL,TimesSwitched,ada72e8faf1858a87e31efa46b46a53f,,23,,,,,,
13/11/2023 15:50:53,NULL,TimesSwitched,d68b239b4b49a435672aeb7289bb41ff,,24,,,,,,
13/11/2023 15:50:54,NULL,TimesSwitched,95df2076f0bf7d32c30feb2177c3499a,,25,,,,,,
13/11/2023 15:50:57,NULL,TimesSwitched,458653e9a5ef281b0c3bcf94120738b6,,26,,,,,,
13/11/2023 15:51:00,NULL,TimesSwitched,5060e8d043313a46e97d755b19f56460,,1,,,,,,
13/11/2023 15:51:01,NULL,TimesSwitched,2a99991ab8a47a7884734d2f3fc42b96,,2,,,,,,
13/11/2023 15:51:07,NULL,TimesSwitched,0f231672827df1d099e2bc830562d363,,3,,,,,,
13/11/2023 15:51:09,NULL,TimesSwitched,4fb1d50c8d0bf901ff11e8424fbbaa1b,,4,,,,,,
13/11/2023 15:51:10,NULL,TimesSwitched,44bfa0811e87a77f51fc1d6a8ad3502d,,5,,,,,,
13/11/2023 15:51:12,NULL,TimesSwitched,660ad53f508d635d37039978ccd6518e,,6,,,,,,
13/11/2023 15:51:14,NULL,TimesSwitched,9a9965af66191d573c9bf88cf19a76ba,,7,,,,,,
13/11/2023 15:51:16,NULL,TimesSwitched,999590d43a8419adb88535e9e390b18b,,8,,,,,,
13/11/2023 15:51:17,NULL,TimesSwitched,b53f8baa0e847d3840de098b804c2fd6,,9,,,,,,
13/11/2023 15:51:18,NULL,TimesSwitched,e2cd178c9d144c134214746d060abefc,,10,,,,,,
13/11/2023 15:51:19,NULL,TimesSwitched,2a2bf7469b911578578770a96d0cc29c,,11,,,,,,
13/11/2023 15:51:22,NULL,TimesSwitched,3a8de062c6f0249ea906688560467498,,12,,,,,,
13/11/2023 15:51:25,NULL,TimesSwitched,e4a429b05782dce491445e4725107bfc,,13,,,,,,
13/11/2023 15:51:26,NULL,TimesSwitched,10c658ece0d2b17218242c72c7d39c18,,14,,,,,,
13/11/2023 15:51:28,NULL,TimesSwitched,82d79d44219e091927b309555d9ee152,,15,,,,,,
13/11/2023 15:51:29,NULL,TimesSwitched,dfe088928050159daa21eb3cc3ab9747,,16,,,,,,
13/11/2023 15:51:29,NULL,TimesSwitched,dfe088928050159daa21eb3cc3ab9747,,17,,,,,,
13/11/2023 15:51:30,NULL,TimesSwitched,b77001b3fc0542029a91f5e2498e71d0,,18,,,,,,
13/11/2023 15:51:31,NULL,TimesSwitched,1b7422da8e8f6d76729a7fcefff5f7e9,,19,,,,,,
13/11/2023 15:51:32,NULL,TimesSwitched,d3445267977d17d15428d3cfb6ebf374,,20,,,,,,
13/11/2023 15:51:34,NULL,TimesSwitched,27d212fddf4cce7cfae64915ebb98239,,21,,,,,,
13/11/2023 15:51:37,NULL,TimesSwitched,536ddb1347fc36a2a2f270478ff5b4c3,,22,,,,,,
13/11/2023 15:54:46,NULL,TimesSwitched,d36bae7472027830cfc385cad3382af6,,1,,,,,,
13/11/2023 15:54:50,NULL,TimesSwitched,9cf2858d2efef2e3df37d1c253243567,,2,,,,,,
13/11/2023 15:54:51,NULL,TimesSwitched,00cb4cdb42b7c3e84ff0466e6375ce02,,3,,,,,,
13/11/2023 15:54:52,NULL,TimesSwitched,40f6cbc9d4b5840fd451c5e328366944,,4,,,,,,
13/11/2023 15:54:54,NULL,TimesSwitched,4fcf8bd3ff3aadf26300d73417392005,,5,,,,,,
